19789;72063
72063;84438
84438;78439
78439;95363
95363;57302
57302;92150
92150;76463
76463;39618
39618;7422
7422;66340
66340;13801
13801;12625
12625;49517
49517;89754
89754;69839
69839;66254
66254;23406
23406;76927
76927;51131
51131;9617
9617;50113
50113;45908
45908;4805
4805;57684
57684;6016
6016;15376
15376;72711
72711;22638
22638;89229
89229;8546
8546;36464
36464;15177
15177;21149
21149;43892
43892;5913
5913;50980
50980;26288
26288;29925
29925;58469
58469;66292
66292;24087
24087;87589
87589;79920
79920;4075
4075;98485
98485;89053
89053;10292
10292;76893
76893;27648
27648;58684
58684;52505
52505;5839
5839;9918
9918;18042
18042;69676
69676;26154
26154;79633
79633;20754
20754;89347
89347;41925
41925;19438
19438;53824
53824;50389
50389;98875
98875;29876
29876;98623
98623;91476
91476;5624
5624;83840
83840;18859
18859;39966
39966;93481
93481;18457
18457;84839
84839;85530
85530;62523
62523;65988
65988;730
730;59199
59199;16962
16962;5084
5084;95818
95818;94990
94990;30545
30545;56041
56041;30624
30624;5258
5258;3107
3107;74216
74216;79758
79758;71347
71347;5533
5533;40578
40578;16544
16544;46853
46853;70263
70263;37200
37200;81044
81044;74198
74198;99862
99862;97576
97576;4668
4668;93052
93052;8788
8788;18718
18718;59024
59024;87381
87381;25079
25079;32512
32512;7152
7152;60165
60165;78903
78903;61555
61555;72384
72384;36841
36841;23620
23620;58834
58834;19844
19844;42833
42833;99251
99251;93364
93364;88369
88369;31407
31407;4082
4082;47512
47512;34432
34432;52903
52903;1913
1913;37986
37986;15266
15266;25323
25323;84944
84944;26531
26531;59336
59336;19385
19385;415
415;2765
2765;86201
86201;11826
11826;97017
97017;43242
43242;80179
80179;70594
70594;67064
67064;19592
19592;92443
92443;43978
43978;68193
68193;79702
79702;23232
23232;11429
11429;17356
17356;38210
38210;74947
74947;6497
6497;9207
9207;73260
73260;88970
88970;61276
61276;84286
84286;6120
6120;85468
85468;87093
87093;17245
17245;81828
81828;75221
75221;52371
52371;2218
2218;52998
52998;36425
36425;20854
20854;72632
72632;8017
8017;45816
45816;56008
56008;13185
13185;17774
17774;64343
64343;84489
84489;55068
55068;90453
90453;84709
84709;22210
22210;14753
14753;3837
3837;7967
7967;46733
46733;51584
51584;52839
52839;10178
10178;27155
27155;13795
13795;24924
24924;27540
27540;90896
90896;57774
57774;93086
93086;53349
53349;85235
85235;44371
44371;40071
40071;41760
41760;15194
15194;43276
43276;2377
2377;38796
38796;9338
9338;92394
92394;18938
18938;93311
93311;91432
91432;8916
8916;4480
4480;6208
6208;93832
93832;21411
21411;63257
63257;72339
72339;13407
13407;73861
73861;28488
28488;787
787;49378
49378;42820
42820;9269
9269;7058
7058;47707
47707;80477
80477;54919
54919;98234
98234;20099
20099;64424
64424;79107
79107;40118
40118;14996
14996;48693
48693;69514
69514;78934
78934;12376
12376;65041
65041;98628
98628;54338
54338;32645
32645;59528
59528;18745
18745;18239
18239;9314
9314;18716
18716;33707
33707;69485
69485;94516
94516;20746
20746;39941
39941;11374
11374;15882
15882;39284
39284;92381
92381;72374
72374;34007
34007;95318
95318;91088
91088;28861
28861;37474
37474;20703
20703;73211
73211;27007
27007;29808
29808;64362
64362;91212
91212;45139
45139;51896
51896;84323
84323;59963
59963;48366
48366;75232
75232;74149
74149;68142
68142;89849
89849;24074
24074;91030
91030;97744
97744;28991
28991;46769
46769;85434
85434;3717
3717;99353
99353;24482
24482;67733
67733;24235
24235;75712
75712;56311
56311;97140
97140;44926
44926;17057
17057;73953
73953;69767
69767;16864
16864;11941
11941;86316
86316;91737
91737;88430
88430;44952
44952;27504
27504;88567
88567;17588
17588;10193
10193;60783
60783;91575
91575;36142
36142;41733
41733;71142
71142;2532
2532;48299
48299;42976
42976;97574
97574;62096
62096;82091
82091;52040
52040;16986
16986;73858
73858;2525
2525;62075
62075;40127
40127;15499
15499;88828
88828;54755
54755;39396
39396;42905
42905;74413
74413;5464
5464;57285
57285;56200
56200;3533
3533;32337
32337;2600
2600;52791
52791;1487
1487;58201
58201;67845
67845;93524
93524;38569
38569;32907
32907;31590
31590;82502
82502;4570
4570;53779
53779;48841
48841;1950
1950;19482
19482;11856
11856;87675
87675;64824
64824;94955
94955;12457
12457;89212
89212;26354
26354;4825
4825;12004
12004;99739
99739;62832
62832;70796
70796;17877
17877;17162
17162;30677
30677;84447
84447;14941
14941;98998
98998;15961
15961;40376
40376;44782
44782;60609
60609;23890
23890;84194
84194;23462
23462;35288
35288;69617
69617;30484
30484;57624
57624;10929
10929;35049
35049;5914
5914;37446
37446;23423
23423;62556
62556;17789
17789;92461
92461;61244
61244;91075
91075;43124
43124;76245
76245;47966
47966;89482
89482;58462
58462;5012
5012;22727
22727;20692
20692;15744
15744;912
912;98054
98054;89628
89628;54780
54780;32879
32879;61574
61574;74699
74699;51247
51247;63785
63785;80629
80629;71493
71493;77168
77168;19594
19594;95870
95870;47200
47200;1074
1074;64689
64689;56918
56918;33350
33350;94453
94453;54606
54606;12888
12888;91986
91986;53697
53697;7923
7923;72836
72836;64131
64131;96816
96816;71126
71126;65427
65427;79181
79181;734
734;14596
14596;53873
53873;29571
29571;59569
59569;21301
21301;80269
80269;73035
73035;75872
75872;48723
48723;11309
11309;54003
54003;11831
11831;89751
89751;13906
13906;23530
23530;80375
80375;766
766;88408
88408;93772
93772;48094
48094;89376
89376;26238
26238;61138
61138;88024
88024;6068
6068;35931
35931;46856
46856;60042
60042;97443
97443;77883
77883;80120
80120;98357
98357;1447
1447;70758
70758;62572
62572;65721
65721;66298
66298;87630
87630;79773
79773;84420
84420;83883
83883;57478
57478;45730
45730;43296
43296;58885
58885;80154
80154;63945
63945;94017
94017;49306
49306;83755
83755;96050
96050;82718
82718;71655
71655;31087
31087;11358
11358;88357
88357;92735
92735;41547
41547;53501
53501;85369
85369;33412
33412;12992
12992;78429
78429;70839
70839;31188
31188;55646
55646;10383
10383;18992
18992;51333
51333;57809
57809;14076
14076;13135
13135;8634
8634;9351
9351;64210
64210;31898
31898;80508
80508;17841
17841;29139
29139;25914
25914;71985
71985;52839
52839;10735
10735;13687
13687;81833
81833;97402
97402;26701
26701;70360
70360;59400
59400;74215
74215;72985
72985;24751
24751;34129
34129;94403
94403;51008
51008;70891
70891;79049
79049;74890
74890;12107
12107;3238
3238;69770
69770;44953
44953;42683
42683;91497
91497;69679
69679;82914
82914;74083
74083;62303
62303;66876
66876;79459
79459;7849
7849;74893
74893;12408
12408;27587
27587;13384
13384;80572
80572;2256
2256;64741
64741;89006
89006;33786
33786;28944
28944;40023
40023;59592
59592;77118
77118;84823
84823;89325
89325;79006
79006;14230
14230;58343
58343;93319
93319;52849
52849;5617
5617;5734
5734;25900
25900;56143
56143;27032
27032;10156
10156;19238
19238;44007
44007;98918
98918;23318
23318;64398
64398;3484
3484;79940
79940;66366
66366;98092
98092;12342
12342;6542
6542;81019
81019;70435
70435;68634
68634;14307
14307;85883
85883;78321
78321;74294
74294;29747
29747;85360
85360;65565
65565;6674
6674;80354
80354;3907
3907;59853
59853;3960
3960;73556
73556;26610
26610;2231
2231;69159
69159;86508
86508;71443
71443;86352
86352;70416
70416;83018
83018;20734
20734;90088
90088;10467
10467;64546
64546;36539
36539;79651
79651;10751
10751;86730
86730;76982
76982;72464
72464;33211
33211;87907
87907;24685
24685;38541
38541;19733
19733;27412
27412;51605
51605;26395
26395;41671
41671;44590
44590;12563
12563;63653
63653;95010
95010;63465
63465;60437
60437;29927
29927;53330
53330;64134
64134;28933
28933;25834
25834;35098
35098;94666
94666;19
19;85616
85616;93573
93573;95795
95795;67853
67853;9748
9748;93208
93208;5709
5709;54813
54813;19943
19943;3371
3371;31443
31443;26641
26641;16053
16053;48871
48871;88068
88068;82498
82498;41746
41746;34902
34902;45048
45048;44681
44681;25825
25825;70454
70454;57080
57080;95077
95077;47002
47002;4108
4108;6611
6611;26321
26321;46617
46617;57797
57797;51147
51147;37366
37366;38545
38545;87887
87887;39069
39069;44968
44968;23937
23937;59558
59558;41857
41857;33186
33186;35961
35961;89777
89777;92619
92619;60281
60281;63567
63567;36823
36823;44384
44384;81056
81056;65261
65261;81635
81635;87186
87186;90932
90932;90050
90050;49984
49984;74193
74193;15161
15161;36492
36492;718
718;20851
20851;5639
5639;86597
86597;79388
79388;8195
8195;62146
62146;52223
52223;94077
94077;88096
88096;28165
28165;9802
9802;43100
43100;58560
58560;82188
82188;93044
93044;11861
11861;8719
8719;36048
36048;77834
77834;96798
96798;31510
31510;10178
10178;59724
59724;25555
25555;61059
61059;64981
64981;70611
70611;60215
60215;47315
47315;88560
88560;13693
13693;23907
23907;8476
8476;23219
23219;38706
38706;36217
36217;46589
46589;56573
56573;81581
81581;30473
30473;8058
8058;69490
69490;48727
48727;16218
16218;71254
71254;22161
22161;23074
23074;4998
4998;97887
97887;78189
78189;41265
41265;38145
38145;37326
37326;39693
39693;69208
69208;10673
10673;45915
45915;61041
61041;18328
18328;43214
43214;91535
91535;92008
92008;46761
46761;99536
99536;14471
14471;85894
85894;34623
34623;35341
35341;43481
43481;56827
56827;65271
65271;52145
52145;54467
54467;47361
47361;88740
88740;62020
62020;61451
61451;43505
43505;54301
54301;38898
38898;41906
41906;65612
65612;62327
62327;69126
69126;47295
47295;75548
75548;86580
86580;68782
68782;54010
54010;28033
28033;90302
90302;85548
85548;38245
38245;38366
38366;38937
38937;16050
16050;22728
22728;49190
49190;1747
1747;85359
85359;87537
87537;87733
87733;61517
61517;41060
41060;12917
12917;89119
89119;83678
83678;89965
89965;50952
50952;7188
7188;49221
49221;2409
2409;6740
6740;79430
79430;1307
1307;25922
25922;29680
29680;77634
77634;52241
52241;38923
38923;99313
99313;65840
65840;81330
81330;15447
15447;66524
66524;79722
79722;13900
13900;16100
16100;8423
8423;72690
72690;39291
39291;12260
12260;41758
41758;68941
68941;51360
51360;54173
54173;4095
4095;21267
21267;56209
56209;58175
58175;91869
91869;96615
96615;17830
17830;46822
46822;78811
78811;87892
87892;78808
78808;58814
58814;37059
37059;13015
13015;86369
86369;45094
45094;96949
96949;62823
62823;86046
86046;21696
21696;6402
6402;46069
