33339;9483
9483;36793
36793;82315
82315;82145
82145;13657
13657;37498
37498;25919
25919;51028
51028;594
594;39978
39978;22978
22978;25616
25616;88547
88547;47611
47611;77702
77702;67376
67376;768
768;33148
33148;81450
81450;62379
62379;22015
22015;56111
56111;65279
65279;70991
70991;15882
15882;86131
86131;90003
90003;83770
83770;80444
80444;38934
38934;540
540;76984
76984;20794
20794;34678
34678;35066
35066;59823
59823;35491
35491;78836
78836;57417
57417;57232
57232;55738
55738;22460
22460;59879
59879;43904
43904;12739
12739;32437
32437;60661
60661;62355
62355;18731
18731;2882
2882;28336
28336;25270
25270;10278
10278;15698
15698;11324
11324;53371
53371;71513
71513;11324
11324;66263
66263;27526
27526;47495
47495;42149
42149;70584
70584;61659
61659;39438
39438;45993
45993;4822
4822;53868
53868;12544
12544;17879
17879;31885
31885;21932
21932;75731
75731;24218
24218;6640
6640;99554
99554;96232
96232;21374
21374;58251
58251;83444
83444;25469
25469;27648
27648;65039
65039;77562
77562;10598
10598;75270
75270;66706
66706;5095
5095;23354
23354;81695
81695;88309
88309;24167
24167;12572
12572;29890
29890;9737
9737;13589
13589;51876
51876;98219
98219;4466
4466;66746
66746;27615
27615;6793
6793;49811
49811;851
851;70997
70997;6404
6404;49538
49538;86059
86059;9057
9057;11770
11770;57139
57139;50139
50139;53072
53072;82818
82818;2057
2057;19846
19846;77109
77109;93021
93021;51061
51061;64167
64167;79287
79287;99726
99726;30513
30513;30849
30849;29570
29570;7718
7718;9359
9359;45840
45840;14481
14481;93051
93051;47677
47677;98012
98012;16907
16907;91505
91505;55829
55829;18676
18676;77837
77837;64187
64187;6565
6565;4193
4193;25731
25731;80646
80646;96037
96037;11584
11584;24555
24555;38169
38169;71094
71094;29754
29754;27833
27833;89890
89890;36479
36479;58855
58855;47158
47158;40298
40298;87458
87458;27888
27888;76279
76279;18961
18961;71281
71281;63278
63278;97045
97045;3698
3698;71578
71578;16006
16006;64092
64092;59127
59127;33231
33231;61566
61566;26988
26988;83380
83380;42009
42009;12922
12922;86456
86456;46868
46868;38436
38436;98641
98641;3689
3689;18929
18929;6293
6293;91400
91400;36623
36623;79605
79605;18007
18007;24591
24591;56572
56572;88822
88822;50854
50854;76608
76608;4046
4046;27941
27941;42397
42397;58875
58875;92905
92905;43286
43286;7148
7148;22033
22033;9068
9068;80031
80031;47491
47491;65428
65428;4937
4937;9527
9527;2765
2765;44452
44452;47880
47880;23556
23556;72398
72398;290
290;1862
1862;88817
88817;24199
24199;57350
57350;12668
12668;79881
79881;26654
26654;17440
17440;85690
85690;46986
46986;59434
59434;75270
75270;8273
8273;56623
56623;57520
57520;99047
99047;40983
40983;83134
83134;20016
20016;43170
43170;39719
39719;16402
16402;89572
89572;23657
23657;71437
71437;40865
40865;86462
86462;27095
27095;76839
76839;73554
73554;76711
76711;33015
33015;16423
16423;50563
50563;74746
74746;15229
15229;3741
3741;85046
85046;46206
46206;13024
13024;16631
16631;89708
89708;36342
36342;62081
62081;20596
20596;72220
72220;57155
57155;48314
48314;52007
52007;3718
3718;3469
3469;64745
64745;3539
3539;29228
29228;60570
60570;85459
85459;99244
99244;541
541;85913
85913;71802
71802;93419
93419;99559
99559;40600
40600;12136
12136;70275
70275;26419
26419;58847
58847;57709
57709;81876
81876;42291
42291;95305
95305;55936
55936;36927
36927;6992
6992;26538
26538;50011
50011;80060
80060;27491
27491;3060
3060;99216
99216;83710
83710;38147
38147;75088
75088;73120
73120;70084
70084;11965
11965;29475
29475;87195
87195;89993
89993;89286
89286;15984
15984;3200
3200;99133
99133;74404
74404;19604
19604;17072
17072;49107
49107;24205
24205;91805
91805;94177
94177;13373
13373;99445
99445;66437
66437;9716
9716;8413
8413;47532
47532;27817
27817;96547
96547;2689
2689;10558
10558;5399
5399;71753
71753;97480
97480;86696
86696;88091
88091;55271
55271;24470
24470;67480
67480;42052
42052;58310
58310;96943
96943;71651
71651;67715
67715;92590
92590;26306
26306;92105
92105;56803
56803;62523
62523;87387
87387;9466
9466;904
904;55854
55854;35685
35685;8883
8883;85842
85842;84264
84264;71709
71709;65371
65371;64707
64707;22552
22552;84147
84147;32928
32928;84506
84506;79434
79434;83887
83887;44231
44231;5719
5719;12436
12436;86312
86312;64333
64333;92601
92601;81627
81627;82153
82153;33495
33495;97233
97233;41722
41722;31730
31730;73847
73847;83409
83409;16308
16308;90729
90729;65294
65294;9159
9159;93222
93222;9654
9654;49544
49544;36067
36067;88597
88597;854
854;3827
3827;83562
83562;59098
59098;2772
2772;19500
19500;74162
74162;64015
64015;87145
87145;88281
88281;8702
8702;82075
82075;86385
86385;44367
44367;76210
76210;23054
23054;16864
16864;19277
19277;73701
73701;2190
2190;11649
11649;44120
44120;52534
52534;97861
97861;81962
81962;48399
48399;31822
31822;18853
18853;23768
23768;91283
91283;69779
69779;34342
34342;8164
8164;17122
17122;11581
11581;82485
82485;80771
80771;33503
33503;78854
78854;62653
62653;59333
59333;33218
33218;54577
54577;43449
43449;65144
65144;1334
1334;29922
29922;46361
46361;89083
89083;86104
86104;76358
76358;90377
90377;75842
75842;33877
33877;76947
76947;56734
56734;51292
51292;85700
85700;77136
77136;54373
54373;87677
87677;55308
55308;40246
40246;95861
95861;18501
18501;74359
74359;73911
73911;69263
69263;32785
32785;93725
93725;42283
42283;83361
83361;40423
40423;11048
11048;42856
42856;78431
78431;89543
89543;9084
9084;32717
32717;80627
80627;18476
18476;85460
85460;29769
29769;37664
37664;14924
14924;79402
79402;58500
58500;74287
74287;40174
40174;54847
54847;31192
31192;95070
95070;56366
56366;24480
24480;74976
74976;4024
4024;92971
92971;58715
58715;24948
24948;90784
90784;27423
27423;60659
60659;13576
13576;95358
95358;43821
43821;92997
92997;49954
49954;64794
64794;91020
91020;98516
98516;67191
67191;42208
42208;52983
52983;96509
96509;35896
35896;2216
2216;25538
25538;2582
2582;80937
80937;39098
39098;15859
15859;99624
99624;29088
29088;77938
77938;62533
62533;47212
47212;26994
26994;15942
15942;36071
36071;38832
38832;85459
85459;30828
30828;84136
84136;41932
41932;53204
53204;57817
57817;71884
71884;34411
34411;93843
93843;21927
21927;29447
29447;93705
93705;83267
83267;41657
41657;87655
87655;88984
88984;42087
42087;59857
59857;88584
88584;72760
72760;78485
78485;90389
90389;77777
77777;85849
85849;74924
74924;27799
27799;31570
31570;35638
